x	baseline	max	best	meta_1	meta_2	meta_3	meta_4	meta_5	meta_6	meta_7	meta_8	meta_9	meta_10	meta_11	meta_12	meta_13	meta_14	meta_15	meta_16	meta_17	meta_18	meta_19	meta_20	meta_21
0.182456	0.014877	0.000011	0.073110	0.090197	0.069477	0.064471	0.089706	0.101579	0.151534	0.076540	0.096774	0.104460	0.090485	0.097682	0.098581	0.077408	0.144129	0.104440	0.043968	0.078622	0.069975	0.076901	0.083714	0.059992
0.185965	0.017075	0.000014	0.076827	0.096203	0.074096	0.068631	0.093907	0.105814	0.156341	0.080126	0.103672	0.111276	0.096653	0.102047	0.102535	0.083208	0.151537	0.109852	0.047602	0.084474	0.075307	0.082313	0.088161	0.064778
0.189474	0.019527	0.000019	0.080738	0.102361	0.078909	0.073000	0.098080	0.110143	0.161045	0.083861	0.110744	0.118209	0.102953	0.106499	0.106565	0.089196	0.158952	0.115426	0.051401	0.090520	0.080816	0.087861	0.092819	0.069762
0.192982	0.022251	0.000025	0.084837	0.108652	0.083915	0.077571	0.102209	0.114555	0.165622	0.087740	0.117961	0.125228	0.109358	0.111022	0.110658	0.095352	0.166340	0.121141	0.055361	0.096741	0.086484	0.093523	0.097680	0.074934
0.196491	0.025265	0.000033	0.089116	0.115054	0.089107	0.082331	0.106278	0.119036	0.170051	0.091753	0.125294	0.132300	0.115841	0.115599	0.114804	0.101653	0.173667	0.126978	0.059474	0.103117	0.092292	0.099277	0.102736	0.080282
0.200000	0.028587	0.000044	0.093567	0.121546	0.094481	0.087269	0.110270	0.123575	0.174311	0.095890	0.132707	0.139393	0.122371	0.120211	0.118991	0.108075	0.180897	0.132912	0.063731	0.109626	0.098217	0.105096	0.107976	0.085791
0.203509	0.032232	0.000057	0.098177	0.128105	0.100029	0.092371	0.114172	0.128155	0.178382	0.100138	0.140166	0.146470	0.128919	0.124839	0.123205	0.114594	0.187994	0.138916	0.068124	0.116244	0.104235	0.110955	0.113386	0.091446
0.207018	0.036215	0.000074	0.102933	0.134706	0.105740	0.097620	0.117969	0.132760	0.182243	0.104484	0.147633	0.153495	0.135451	0.129462	0.127433	0.121180	0.194922	0.144962	0.072642	0.122945	0.110323	0.116826	0.118951	0.097229
0.210526	0.040550	0.000095	0.107819	0.141323	0.111604	0.102999	0.121649	0.137373	0.185878	0.108913	0.155067	0.160430	0.141936	0.134060	0.131660	0.127804	0.201645	0.151020	0.077273	0.129701	0.116451	0.122681	0.124653	0.103120
0.214035	0.045249	0.000122	0.112817	0.147932	0.117606	0.108490	0.125200	0.141978	0.189268	0.113408	0.162430	0.167238	0.148338	0.138611	0.135873	0.134436	0.208129	0.157058	0.082004	0.136484	0.122594	0.128491	0.130473	0.109100
0.217544	0.050320	0.000155	0.117909	0.154505	0.123732	0.114073	0.128612	0.146555	0.192399	0.117952	0.169679	0.173883	0.154626	0.143094	0.140056	0.141044	0.214340	0.163044	0.086823	0.143264	0.128722	0.134225	0.136391	0.115146
0.221053	0.055771	0.000197	0.123074	0.161016	0.129964	0.119725	0.131879	0.151086	0.195257	0.122527	0.176774	0.180326	0.160766	0.147489	0.144195	0.147596	0.220246	0.168945	0.091715	0.150011	0.134806	0.139856	0.142383	0.121235
0.224561	0.061605	0.000248	0.128291	0.167439	0.136282	0.125425	0.134992	0.155553	0.197832	0.127112	0.183673	0.186533	0.166727	0.151776	0.148277	0.154060	0.225817	0.174727	0.096665	0.156694	0.140818	0.145354	0.148426	0.127346
0.228070	0.067825	0.000311	0.133536	0.173748	0.142665	0.131149	0.137948	0.159938	0.200114	0.131690	0.190336	0.192470	0.172477	0.155936	0.152286	0.160405	0.231027	0.180359	0.101659	0.163283	0.146727	0.150693	0.154497	0.133453
0.231579	0.074428	0.000388	0.138788	0.179917	0.149091	0.136873	0.140745	0.164221	0.202098	0.136240	0.196725	0.198104	0.177988	0.159951	0.156211	0.166599	0.235852	0.185807	0.106681	0.169748	0.152508	0.155844	0.160569	0.139533
0.235088	0.081408	0.000482	0.144022	0.185923	0.155536	0.142574	0.143380	0.168387	0.203780	0.140742	0.202803	0.203406	0.183233	0.163808	0.160040	0.172612	0.240269	0.191041	0.111716	0.176060	0.158131	0.160785	0.166618	0.145563
0.238596	0.088757	0.000594	0.149216	0.191742	0.161974	0.148227	0.145857	0.172419	0.205159	0.145178	0.208534	0.208350	0.188188	0.167490	0.163760	0.178417	0.244263	0.196033	0.116750	0.182192	0.163572	0.165492	0.172620	0.151519
0.242105	0.096461	0.000730	0.154346	0.197355	0.168380	0.153807	0.148178	0.176301	0.206238	0.149529	0.213887	0.212912	0.192832	0.170988	0.167363	0.183988	0.247820	0.200755	0.121766	0.188116	0.168807	0.169945	0.178548	0.157381
0.245614	0.104504	0.000891	0.159392	0.202740	0.174725	0.159292	0.150349	0.180019	0.207022	0.153777	0.218833	0.217071	0.197146	0.174292	0.170841	0.189301	0.250932	0.205183	0.126752	0.193810	0.173815	0.174129	0.184381	0.163126
0.249123	0.112865	0.001082	0.164331	0.207881	0.180983	0.164657	0.152377	0.183561	0.207518	0.157906	0.223348	0.220812	0.201115	0.177396	0.174185	0.194337	0.253593	0.209297	0.131692	0.199251	0.178575	0.178027	0.190096	0.168736
0.252632	0.121521	0.001307	0.169144	0.212762	0.187127	0.169882	0.154271	0.186916	0.207739	0.161900	0.227408	0.224122	0.204730	0.180297	0.177391	0.199077	0.255803	0.213079	0.136575	0.204419	0.183073	0.181630	0.195672	0.174193
0.256140	0.130444	0.001571	0.173813	0.217372	0.193130	0.174945	0.156043	0.190074	0.207697	0.165744	0.230999	0.226993	0.207981	0.182993	0.180455	0.203510	0.257568	0.216516	0.141388	0.209300	0.187295	0.184931	0.201091	0.179482
0.259649	0.139602	0.001877	0.178321	0.221701	0.198966	0.179829	0.157703	0.193030	0.207409	0.169427	0.234106	0.229420	0.210868	0.185488	0.183376	0.207623	0.258898	0.219597	0.146121	0.213879	0.191230	0.187926	0.206336	0.184590
0.263158	0.148961	0.002231	0.182656	0.225740	0.204611	0.184515	0.159267	0.195777	0.206896	0.172939	0.236723	0.231404	0.213389	0.187788	0.186153	0.211414	0.259807	0.222317	0.150764	0.218148	0.194872	0.190616	0.211393	0.189507
0.266667	0.158484	0.002638	0.186804	0.229488	0.210041	0.188991	0.160749	0.198315	0.206179	0.176271	0.238845	0.232950	0.215550	0.189899	0.188788	0.214879	0.260314	0.224677	0.155309	0.222100	0.198218	0.193005	0.216251	0.194225
0.270175	0.168131	0.003102	0.190758	0.232941	0.215236	0.193245	0.162166	0.200641	0.205282	0.179417	0.240475	0.234067	0.217359	0.191835	0.191286	0.218023	0.260444	0.226678	0.159748	0.225733	0.201269	0.195102	0.220902	0.198740
0.273684	0.177860	0.003629	0.194510	0.236104	0.220178	0.197267	0.163535	0.202760	0.204234	0.182372	0.241618	0.234767	0.218829	0.193609	0.193651	0.220853	0.260225	0.228331	0.164077	0.229048	0.204028	0.196918	0.225340	0.203051
0.277193	0.187627	0.004222	0.198058	0.238980	0.224852	0.201053	0.164875	0.204675	0.203061	0.185136	0.242285	0.235067	0.219976	0.195239	0.195891	0.223380	0.259690	0.229647	0.168293	0.232051	0.206504	0.198469	0.229565	0.207159
0.280702	0.197388	0.004886	0.201400	0.241580	0.229245	0.204600	0.166206	0.206393	0.201797	0.187709	0.242492	0.234989	0.220819	0.196744	0.198017	0.225621	0.258876	0.230646	0.172392	0.234750	0.208708	0.199776	0.233578	0.211070
0.284211	0.207095	0.005624	0.204541	0.243914	0.233350	0.207910	0.167546	0.207925	0.200472	0.190094	0.242259	0.234557	0.221381	0.198146	0.200038	0.227595	0.257823	0.231348	0.176377	0.237159	0.210656	0.200861	0.237384	0.214791
0.287719	0.216703	0.006439	0.207484	0.245997	0.237161	0.210989	0.168916	0.209282	0.199122	0.192298	0.241608	0.233798	0.221686	0.199469	0.201968	0.229328	0.256576	0.231780	0.180248	0.239293	0.212365	0.201750	0.240991	0.218335
0.291228	0.226166	0.007334	0.210240	0.247848	0.240679	0.213846	0.170337	0.210479	0.197781	0.194329	0.240569	0.232745	0.221764	0.200741	0.203822	0.230847	0.255180	0.231973	0.184010	0.241174	0.213859	0.202473	0.244411	0.221717
0.294737	0.235440	0.008308	0.212820	0.249489	0.243909	0.216494	0.171829	0.211533	0.196486	0.196197	0.239172	0.231429	0.221642	0.201988	0.205616	0.232184	0.253686	0.231961	0.187670	0.242823	0.215162	0.203062	0.247659	0.224953
0.298246	0.244480	0.009363	0.215239	0.250942	0.246858	0.218951	0.173414	0.212463	0.195275	0.197917	0.237451	0.229889	0.221354	0.203240	0.207367	0.233371	0.252144	0.231781	0.191235	0.244269	0.216301	0.203551	0.250752	0.228065
0.301754	0.253245	0.010496	0.217514	0.252235	0.249541	0.221238	0.175114	0.213291	0.194185	0.199503	0.235444	0.228162	0.220933	0.204527	0.209096	0.234446	0.250607	0.231473	0.194717	0.245540	0.217309	0.203977	0.253713	0.231076
0.305263	0.261697	0.011704	0.219665	0.253398	0.251974	0.223380	0.176948	0.214040	0.193254	0.200974	0.233191	0.226289	0.220412	0.205880	0.210821	0.235449	0.249129	0.231080	0.198128	0.246670	0.218219	0.204376	0.256563	0.234011
0.308772	0.269800	0.012984	0.221715	0.254464	0.254181	0.225407	0.178939	0.214736	0.192522	0.202351	0.230734	0.224312	0.219826	0.207333	0.212565	0.236419	0.247764	0.230648	0.201486	0.247692	0.219065	0.204790	0.259329	0.236898
0.312281	0.277522	0.014329	0.223689	0.255466	0.256190	0.227352	0.181108	0.215407	0.192026	0.203655	0.228116	0.222275	0.219212	0.208916	0.214352	0.237399	0.246566	0.230223	0.204807	0.248643	0.219887	0.205258	0.262038	0.239767
0.315789	0.284836	0.015733	0.225615	0.256442	0.258030	0.229251	0.183476	0.216082	0.191805	0.204912	0.225383	0.220223	0.218603	0.210663	0.216204	0.238432	0.245590	0.229852	0.208113	0.249564	0.220724	0.205822	0.264720	0.242649
0.319298	0.291720	0.017186	0.227519	0.257430	0.259738	0.231144	0.186064	0.216793	0.191898	0.206147	0.222583	0.218203	0.218036	0.212606	0.218146	0.239561	0.244888	0.229585	0.211427	0.250495	0.221616	0.206522	0.267405	0.245575
0.322807	0.298157	0.018680	0.229433	0.258472	0.261352	0.233073	0.188893	0.217571	0.192341	0.207390	0.219761	0.216259	0.217544	0.214777	0.220205	0.240830	0.244512	0.229469	0.214776	0.251478	0.222607	0.207400	0.270126	0.248580
0.326316	0.304136	0.020204	0.231389	0.259610	0.262917	0.235083	0.191983	0.218450	0.193172	0.208670	0.216968	0.214440	0.217163	0.217207	0.222406	0.242282	0.244511	0.229554	0.218189	0.252556	0.223740	0.208498	0.272915	0.251698
0.329825	0.309653	0.021745	0.233417	0.260887	0.264477	0.237222	0.195357	0.219466	0.194427	0.210018	0.214251	0.212794	0.216925	0.219928	0.224777	0.243960	0.244935	0.229887	0.221696	0.253774	0.225061	0.209856	0.275805	0.254963
0.333333	0.314709	0.023294	0.235552	0.262350	0.266080	0.239539	0.199033	0.220655	0.196142	0.211466	0.211659	0.211367	0.216863	0.222969	0.227344	0.245904	0.245827	0.230514	0.225333	0.255178	0.226614	0.211512	0.278829	0.258409
0.336842	0.319315	0.024838	0.237825	0.264042	0.267779	0.242083	0.203033	0.222054	0.198350	0.213049	0.209242	0.210208	0.217008	0.226359	0.230136	0.248155	0.247230	0.231481	0.229137	0.256811	0.228444	0.213507	0.282019	0.262070
0.340351	0.323488	0.026367	0.240271	0.266011	0.269625	0.244907	0.207377	0.223699	0.201084	0.214800	0.207048	0.209365	0.217391	0.230126	0.233180	0.250751	0.249184	0.232829	0.233147	0.258720	0.230598	0.215876	0.285408	0.265980
0.343860	0.327252	0.027870	0.242922	0.268304	0.271672	0.248061	0.212085	0.225628	0.204376	0.216755	0.205126	0.208884	0.218039	0.234296	0.236504	0.253729	0.251724	0.234600	0.237405	0.260951	0.233121	0.218655	0.289026	0.270172
0.347368	0.330641	0.029339	0.245810	0.270966	0.273974	0.251598	0.217175	0.227879	0.208256	0.218948	0.203524	0.208815	0.218982	0.238895	0.240136	0.257124	0.254883	0.236831	0.241954	0.263546	0.236057	0.221879	0.292903	0.274676
0.350877	0.333695	0.030769	0.248967	0.274045	0.276587	0.255567	0.222669	0.230490	0.212753	0.221415	0.202289	0.209202	0.220246	0.243947	0.244104	0.260969	0.258691	0.239558	0.246841	0.266552	0.239451	0.225578	0.297068	0.279524
0.354386	0.336462	0.032155	0.252422	0.277585	0.279565	0.260018	0.228583	0.233497	0.217893	0.224191	0.201468	0.210092	0.221856	0.249472	0.248433	0.265293	0.263172	0.242813	0.252112	0.270010	0.243345	0.229783	0.301548	0.284743
0.357895	0.339000	0.033499	0.256204	0.281632	0.282962	0.264999	0.234937	0.236936	0.223700	0.227311	0.201108	0.211531	0.223838	0.255492	0.253150	0.270124	0.268348	0.246623	0.257816	0.273963	0.247781	0.234520	0.306367	0.290360
0.361404	0.341371	0.034805	0.260341	0.286228	0.286830	0.270555	0.241747	0.240843	0.230197	0.230808	0.201252	0.213562	0.226216	0.262024	0.258279	0.275488	0.274236	0.251013	0.264001	0.278450	0.252798	0.239815	0.311548	0.296400
0.364912	0.343647	0.036080	0.264857	0.291415	0.291219	0.276729	0.249030	0.245251	0.237403	0.234717	0.201944	0.216229	0.229011	0.269085	0.263845	0.281409	0.280850	0.256006	0.270717	0.283509	0.258434	0.245691	0.317113	0.302884
0.368421	0.345904	0.037338	0.269776	0.297231	0.296178	0.283560	0.256802	0.250192	0.245336	0.239069	0.203228	0.219572	0.232246	0.276691	0.269870	0.287908	0.288201	0.261619	0.278013	0.289177	0.264722	0.252166	0.323079	0.309834
0.371930	0.348226	0.038598	0.275118	0.303714	0.301753	0.291084	0.265076	0.255694	0.254011	0.243894	0.205143	0.223631	0.235942	0.284852	0.276374	0.295002	0.296295	0.267866	0.285935	0.295485	0.271694	0.259259	0.329463	0.317267
0.375439	0.350701	0.039883	0.280903	0.310897	0.307984	0.299331	0.273865	0.261785	0.263438	0.249221	0.207728	0.228444	0.240120	0.293579	0.283375	0.302709	0.305133	0.274757	0.294530	0.302465	0.279377	0.266983	0.336278	0.325197
0.378947	0.353420	0.041224	0.287146	0.318809	0.314910	0.308329	0.283180	0.268490	0.273625	0.255077	0.211021	0.234046	0.244799	0.302879	0.290889	0.311043	0.314715	0.282299	0.303841	0.310142	0.287795	0.275349	0.343536	0.333636
0.382456	0.356479	0.042654	0.293861	0.327477	0.322566	0.318098	0.293030	0.275827	0.284577	0.261486	0.215056	0.240468	0.249997	0.312758	0.298930	0.320015	0.325037	0.290495	0.313908	0.318540	0.296968	0.284367	0.351246	0.342593
0.385965	0.359973	0.044216	0.301059	0.336923	0.330981	0.328656	0.303422	0.283816	0.296294	0.268470	0.219864	0.247741	0.255732	0.323217	0.307506	0.329635	0.336091	0.299343	0.324766	0.327677	0.306910	0.294040	0.359414	0.352073
0.389474	0.364000	0.045953	0.308748	0.347163	0.340181	0.340013	0.314360	0.292468	0.308772	0.276048	0.225476	0.255890	0.262022	0.334256	0.316626	0.339910	0.347864	0.308841	0.336448	0.337568	0.317629	0.304371	0.368043	0.362080
0.392982	0.368656	0.047918	0.316934	0.358211	0.350183	0.352173	0.325848	0.301792	0.322005	0.284235	0.231916	0.264935	0.268882	0.345870	0.326293	0.350846	0.360342	0.318979	0.348979	0.348222	0.329130	0.315359	0.377134	0.372613
0.396491	0.374033	0.050165	0.325620	0.370072	0.361003	0.365135	0.337885	0.311792	0.335980	0.293045	0.239206	0.274895	0.276326	0.358054	0.336507	0.362444	0.373508	0.329749	0.362379	0.359643	0.341409	0.326998	0.386687	0.383667
0.400000	0.380221	0.052753	0.334804	0.382748	0.372648	0.378891	0.350468	0.322468	0.350681	0.302487	0.247366	0.285782	0.284368	0.370796	0.347263	0.374706	0.387341	0.341135	0.376661	0.371830	0.354459	0.339281	0.396696	0.395235
0.403509	0.387304	0.055742	0.344485	0.396234	0.385120	0.393427	0.363592	0.333814	0.366085	0.312566	0.256408	0.297603	0.293020	0.384082	0.358553	0.387629	0.401816	0.353122	0.391828	0.384776	0.368264	0.352196	0.407156	0.407305
0.407018	0.395358	0.059197	0.354656	0.410520	0.398415	0.408723	0.377246	0.345818	0.382167	0.323283	0.266342	0.310359	0.302291	0.397895	0.370364	0.401208	0.416906	0.365689	0.407880	0.398466	0.382801	0.365727	0.418057	0.419864
0.410526	0.404453	0.063182	0.365309	0.425587	0.412523	0.424753	0.391420	0.358464	0.398896	0.334638	0.277171	0.324047	0.312190	0.412213	0.382681	0.415436	0.432582	0.378815	0.424803	0.412882	0.398043	0.379856	0.429388	0.432892
0.414035	0.414646	0.067762	0.376432	0.441411	0.427425	0.441482	0.406098	0.371730	0.416235	0.346623	0.288895	0.338657	0.322722	0.427010	0.395481	0.430302	0.448812	0.392474	0.442578	0.427998	0.413954	0.394560	0.441133	0.446369
0.417544	0.425986	0.073001	0.388013	0.457963	0.443098	0.458873	0.421263	0.385589	0.434144	0.359228	0.301506	0.354171	0.333891	0.442258	0.408740	0.445794	0.465559	0.406640	0.461174	0.443780	0.430493	0.409815	0.453277	0.460269
0.421053	0.438511	0.078959	0.400034	0.475207	0.459512	0.476881	0.436894	0.400007	0.452577	0.372438	0.314993	0.370566	0.345698	0.457922	0.422426	0.461894	0.482786	0.421285	0.480552	0.460189	0.447610	0.425589	0.465800	0.474563
0.424561	0.452243	0.085696	0.412476	0.493097	0.476628	0.495455	0.452965	0.414948	0.471484	0.386235	0.329336	0.387813	0.358141	0.473966	0.436508	0.478584	0.500451	0.436376	0.500664	0.477181	0.465252	0.441851	0.478680	0.489220
0.428070	0.467194	0.093266	0.425319	0.511587	0.494403	0.514540	0.469452	0.430367	0.490811	0.400596	0.344510	0.405875	0.371215	0.490348	0.450947	0.495839	0.518512	0.451880	0.521452	0.494702	0.483359	0.458565	0.491892	0.504205
0.431579	0.483363	0.101720	0.438538	0.530620	0.512786	0.534077	0.486323	0.446218	0.510498	0.415494	0.360485	0.424708	0.384911	0.507023	0.465702	0.513634	0.536924	0.467765	0.542849	0.512695	0.501865	0.475691	0.505411	0.519479
0.435088	0.500732	0.111101	0.452108	0.550135	0.531722	0.554001	0.503547	0.462449	0.530483	0.430897	0.377223	0.444263	0.399217	0.523942	0.480728	0.531939	0.555637	0.483992	0.564779	0.531096	0.520700	0.493187	0.519205	0.535003
0.438596	0.519275	0.121447	0.466001	0.570069	0.551146	0.574245	0.521090	0.479003	0.550702	0.446773	0.394683	0.464484	0.414120	0.541054	0.495977	0.550720	0.574602	0.500526	0.587159	0.549836	0.539790	0.511007	0.533245	0.550733
0.442105	0.538949	0.132789	0.480189	0.590350	0.570991	0.594736	0.538914	0.495822	0.571084	0.463081	0.412815	0.485307	0.429598	0.558304	0.511401	0.569941	0.593767	0.517328	0.609898	0.568841	0.559058	0.529104	0.547496	0.566625
0.445614	0.559702	0.145149	0.494639	0.610905	0.591183	0.615401	0.556982	0.512844	0.591559	0.479781	0.431564	0.506666	0.445630	0.575633	0.526946	0.589561	0.613077	0.534357	0.632898	0.588034	0.578424	0.547427	0.561922	0.582631
0.449123	0.581469	0.158544	0.509319	0.631656	0.611645	0.636165	0.575253	0.530005	0.612054	0.496828	0.450872	0.528488	0.462189	0.592981	0.542560	0.609537	0.632478	0.551575	0.656057	0.607333	0.597806	0.565924	0.576485	0.598703
0.452632	0.604177	0.172981	0.524196	0.652525	0.632293	0.656951	0.593685	0.547239	0.632495	0.514175	0.470675	0.550694	0.479246	0.610288	0.558187	0.629822	0.651912	0.568939	0.679266	0.626654	0.617123	0.584539	0.591146	0.614793
0.456140	0.627743	0.188460	0.539235	0.673430	0.653042	0.677680	0.612235	0.564479	0.652809	0.531772	0.490904	0.573205	0.496765	0.627490	0.573773	0.650369	0.671321	0.586409	0.702416	0.645912	0.636292	0.603217	0.605863	0.630851
0.459649	0.652080	0.204972	0.554402	0.694289	0.673803	0.698276	0.630861	0.581660	0.672920	0.549568	0.511487	0.595934	0.514709	0.644523	0.589263	0.671124	0.690648	0.603944	0.725393	0.665019	0.655233	0.621901	0.620593	0.646828
0.463158	0.677091	0.222503	0.569660	0.715021	0.694485	0.718660	0.649519	0.598714	0.692754	0.567510	0.532351	0.618796	0.533038	0.661323	0.604603	0.692037	0.709833	0.621500	0.748084	0.683890	0.673866	0.640532	0.635294	0.662674
0.466667	0.702681	0.241029	0.584974	0.735545	0.714995	0.738757	0.668163	0.615578	0.712241	0.585544	0.553418	0.641702	0.551707	0.677827	0.619739	0.713050	0.728819	0.639038	0.770374	0.702439	0.692117	0.659053	0.649920	0.678343
0.470175	0.728748	0.260522	0.600309	0.755783	0.735242	0.758494	0.686750	0.632190	0.731309	0.603616	0.574610	0.664563	0.570669	0.693974	0.634622	0.734110	0.747547	0.656517	0.792152	0.720583	0.709913	0.677403	0.664426	0.693787
0.473684	0.755194	0.280945	0.615631	0.775659	0.755132	0.777800	0.705235	0.648488	0.749893	0.621672	0.595848	0.687291	0.589873	0.709703	0.649203	0.755161	0.765961	0.673894	0.813309	0.738241	0.727187	0.695526	0.678768	0.708962
0.477193	0.781921	0.302257	0.630906	0.795100	0.774576	0.796605	0.723576	0.664418	0.767928	0.639657	0.617054	0.709797	0.609268	0.724958	0.663435	0.776146	0.784007	0.691132	0.833742	0.755337	0.743877	0.713363	0.692900	0.723826
0.480702	0.808831	0.324411	0.646102	0.814040	0.793484	0.814846	0.741729	0.679927	0.785355	0.657520	0.638150	0.731998	0.628799	0.739684	0.677276	0.797011	0.801630	0.708191	0.853351	0.771800	0.759928	0.730859	0.706779	0.738341
0.484211	0.835835	0.347355	0.661188	0.832417	0.811770	0.832463	0.759653	0.694967	0.802120	0.675209	0.659061	0.753810	0.648410	0.753831	0.690688	0.817702	0.818781	0.725035	0.872045	0.787565	0.775290	0.747959	0.720362	0.752471
0.487719	0.862847	0.371033	0.676135	0.850175	0.829355	0.849400	0.777306	0.709496	0.818172	0.692677	0.679714	0.775156	0.668044	0.767356	0.703636	0.838170	0.835414	0.741627	0.889740	0.802574	0.789923	0.764611	0.733606	0.766184
0.491228	0.889786	0.395381	0.690917	0.867266	0.846162	0.865608	0.794650	0.723478	0.833470	0.709876	0.700040	0.795962	0.687643	0.780218	0.716090	0.858363	0.851485	0.757933	0.906362	0.816775	0.803791	0.780766	0.746474	0.779453
0.494737	0.916580	0.420336	0.705511	0.883648	0.862121	0.881040	0.811648	0.736882	0.847974	0.726764	0.719974	0.816160	0.707149	0.792384	0.728023	0.878239	0.866955	0.773923	0.921845	0.830127	0.816868	0.796376	0.758928	0.792254
0.498246	0.943164	0.445826	0.719895	0.899287	0.877168	0.895659	0.828264	0.749684	0.861655	0.743303	0.739458	0.835690	0.726505	0.803828	0.739417	0.897754	0.881791	0.789565	0.936135	0.842595	0.829136	0.811400	0.770934	0.804569
0.501754	0.969480	0.471778	0.734052	0.914160	0.891249	0.909431	0.844463	0.761865	0.874487	0.759458	0.758436	0.854496	0.745654	0.814528	0.750254	0.916871	0.895962	0.804834	0.949190	0.854156	0.840585	0.825798	0.782462	0.816384
0.505263	0.995478	0.498112	0.747967	0.928248	0.904316	0.922329	0.860215	0.773416	0.886452	0.775197	0.776861	0.872533	0.764540	0.824473	0.760524	0.935558	0.909446	0.819704	0.960978	0.864795	0.851212	0.839535	0.793485	0.827690
0.508772	1.021116	0.524744	0.761629	0.941544	0.916330	0.934334	0.875490	0.784330	0.897542	0.790496	0.794694	0.889760	0.783110	0.833657	0.770221	0.953787	0.922226	0.834154	0.971480	0.874507	0.861024	0.852581	0.803980	0.838482
0.512281	1.046358	0.551586	0.775031	0.954050	0.927264	0.945431	0.890261	0.794611	0.907751	0.805333	0.811900	0.906148	0.801315	0.842083	0.779345	0.971533	0.934289	0.848166	0.980690	0.883300	0.870034	0.864911	0.813929	0.848762
0.515789	1.071176	0.578542	0.788169	0.965773	0.937096	0.955613	0.904506	0.804268	0.917083	0.819693	0.828454	0.921674	0.819106	0.849763	0.787901	0.988780	0.945630	0.861725	0.988613	0.891187	0.878262	0.876506	0.823319	0.858535
0.519298	1.095547	0.605514	0.801043	0.976731	0.945820	0.964879	0.918201	0.813314	0.925549	0.833567	0.844337	0.936326	0.836440	0.856715	0.795897	1.005515	0.956252	0.874819	0.995267	0.898194	0.885736	0.887352	0.832141	0.867810
0.522807	1.119453	0.632396	0.813656	0.986949	0.953435	0.973236	0.931329	0.821772	0.933165	0.846949	0.859541	0.950099	0.853278	0.862966	0.803348	1.021730	0.966162	0.887442	1.000682	0.904357	0.892490	0.897441	0.840394	0.876603
0.526316	1.142882	0.659076	0.826018	0.996459	0.959954	0.980695	0.943876	0.829667	0.939955	0.859839	0.874062	0.962996	0.869585	0.868551	0.810271	1.037423	0.975375	0.899588	1.004899	0.909720	0.898565	0.906770	0.848079	0.884933
0.529825	1.165825	0.685440	0.838138	1.005301	0.965398	0.987274	0.955828	0.837032	0.945948	0.872243	0.887906	0.975030	0.885330	0.873512	0.816691	1.052596	0.983913	0.911259	1.007972	0.914335	0.904006	0.915344	0.855205	0.892820
0.533333	1.188275	0.711365	0.850031	1.013519	0.969800	0.992998	0.967178	0.843904	0.951178	0.884172	0.901087	0.986221	0.900492	0.877898	0.822633	1.067256	0.991802	0.922458	1.009962	0.918263	0.908862	0.923173	0.861786	0.900293
0.536842	1.210229	0.736726	0.861715	1.021163	0.973199	0.997897	0.977920	0.850322	0.955685	0.895640	0.913624	0.996596	0.915051	0.881764	0.828128	1.081414	0.999077	0.933194	1.010942	0.921572	0.913189	0.930274	0.867842	0.907379
0.540351	1.231686	0.761395	0.873212	1.028287	0.975648	1.002006	0.988053	0.856332	0.959515	0.906667	0.925546	1.006190	0.928996	0.885172	0.833211	1.095084	1.005777	0.943481	1.010994	0.924335	0.917044	0.936669	0.873398	0.914111
0.543860	1.252646	0.785241	0.884543	1.034949	0.977206	1.005367	0.997579	0.861982	0.962716	0.917275	0.936886	1.015042	0.942321	0.888190	0.837918	1.108285	1.011947	0.953334	1.010207	0.926632	0.920487	0.942388	0.878485	0.920523
0.547368	1.273111	0.808133	0.895737	1.041208	0.977938	1.008026	1.006503	0.867322	0.965340	0.927492	0.947682	1.023199	0.955028	0.890890	0.842289	1.121036	1.017637	0.962776	1.008675	0.928547	0.923580	0.947464	0.883139	0.926651
0.550877	1.293084	0.829941	0.906820	1.047125	0.977920	1.010034	1.014834	0.872405	0.967442	0.937347	0.957981	1.030711	0.967124	0.893346	0.846367	1.133362	1.022901	0.971831	1.006500	0.930166	0.926388	0.951940	0.887401	0.932533
0.554386	1.312569	0.850542	0.917821	1.052763	0.977232	1.011445	1.022586	0.877283	0.969082	0.946870	0.967830	1.037631	0.978623	0.895637	0.850198	1.145285	1.027798	0.980530	1.003789	0.931577	0.928976	0.955861	0.891318	0.938207
0.557895	1.331572	0.869816	0.928773	1.058180	0.975959	1.012318	1.029774	0.882012	0.970317	0.956096	0.977281	1.044017	0.989547	0.897845	0.853826	1.156831	1.032388	0.988907	1.000649	0.932871	0.931408	0.959276	0.894938	0.943712
0.561404	1.350099	0.887654	0.939706	1.063437	0.974190	1.012715	1.036418	0.886646	0.971210	0.965057	0.986390	1.049928	0.999921	0.900049	0.857302	1.168028	1.036737	0.996998	0.997191	0.934137	0.933749	0.962243	0.898316	0.949088
0.564912	1.368161	0.903958	0.950651	1.068589	0.972020	1.012703	1.042541	0.891240	0.971823	0.973788	0.995213	1.055422	1.009779	0.902334	0.860673	1.178900	1.040910	1.004845	0.993528	0.935464	0.936063	0.964820	0.901510	0.954375
0.568421	1.385769	0.918645	0.961641	1.073690	0.969542	1.012349	1.048168	0.895847	0.972216	0.982324	1.003808	1.060561	1.019157	0.904778	0.863990	1.189475	1.044974	1.012493	0.989770	0.936937	0.938411	0.967071	0.904578	0.959610
